Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-05 22:00:00, 2023-11-06 10:00:00","2023-11-05 23:35:00, 2023-11-06 16:20:00",ACEECO,"X, X",31500,$172.4,"01h 34m, 09h 20m","10h 24m, 00h 00m","QF499(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:48
SYD,HKG,"SYD-TPE, TPE-HKG","2023-11-05 22:10:00, 2023-11-06 08:00:00","2023-11-06 04:30:00, 2023-11-06 09:55:00",ACEPRM,"Z, O",79000,$193.1,"09h 20m, 01h 55m","03h 30m, 00h 00m","CI52(China Airlines Ltd.), CI903(China Airlines Ltd.)",2023-05-26 15:28:48
SYD,HKG,"SYD-TPE, TPE-HKG","2023-11-05 22:10:00, 2023-11-06 08:00:00","2023-11-06 04:30:00, 2023-11-06 09:55:00",ACEBUS,"O, O",90000,$193.1,"09h 20m, 01h 55m","03h 30m, 00h 00m","CI52(China Airlines Ltd.), CI903(China Airlines Ltd.)",2023-05-26 15:28:48
SYD,HKG,Direct flight,2023-11-05 22:20:00,2023-11-06 05:00:00,ACEECO,X,30200,$271.48,09h 39m,00h 00m,CX138(Cathay Pacific),2023-05-26 15:28:48
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 06:00:00, 2023-11-06 10:00:00","2023-11-06 07:35:00, 2023-11-06 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","02h 24m, 00h 00m","QF401(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 06:00:00, 2023-11-06 10:00:00","2023-11-06 07:35:00, 2023-11-06 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","02h 24m, 00h 00m","JQ501(Jetstar), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 06:30:00, 2023-11-06 10:00:00","2023-11-06 08:05:00, 2023-11-06 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 55m, 00h 00m","QF405(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 06:30:00, 2023-11-06 10:00:00","2023-11-06 08:05:00, 2023-11-06 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","01h 55m, 00h 00m","JQ503(Jetstar), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 06:45:00, 2023-11-06 10:00:00","2023-11-06 08:20:00, 2023-11-06 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 40m, 00h 00m","QF407(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 08:45:00, 2023-11-06 15:40:00","2023-11-06 10:20:00, 2023-11-06 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 19m, 00h 00m","QF425(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 09:10:00, 2023-11-06 15:40:00","2023-11-06 10:45:00, 2023-11-06 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 55m, 00h 00m","JQ509(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 10:00:00, 2023-11-06 15:40:00","2023-11-06 11:35:00, 2023-11-06 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 04m, 00h 00m","QF433(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:53
SYD,HKG,Direct flight,2023-11-06 10:30:00,2023-11-06 16:50:00,ACEECO,X,25200,$137.16,09h 20m,00h 00m,QF127(Qantas Airways),2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 11:00:00, 2023-11-06 15:40:00","2023-11-06 12:35:00, 2023-11-06 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","03h 05m, 00h 00m","QF437(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 12:00:00, 2023-11-06 15:40:00","2023-11-06 13:35:00, 2023-11-06 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 05m, 00h 00m","QF441(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 21:50:00, 2023-11-07 10:00:00","2023-11-06 23:20:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$163.6,"01h 30m, 09h 20m","10h 39m, 00h 00m","JQ539(Jetstar), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-06 22:00:00, 2023-11-07 10:00:00","2023-11-06 23:35:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$172.4,"01h 34m, 09h 20m","10h 24m, 00h 00m","QF499(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:53
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 06:00:00, 2023-11-07 10:00:00","2023-11-07 07:35:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","02h 24m, 00h 00m","JQ501(Jetstar), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 06:00:00, 2023-11-07 10:00:00","2023-11-07 07:35:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","02h 24m, 00h 00m","QF401(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 06:30:00, 2023-11-07 10:00:00","2023-11-07 08:05:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","01h 55m, 00h 00m","JQ503(Jetstar), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 06:30:00, 2023-11-07 10:00:00","2023-11-07 08:05:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 55m, 00h 00m","QF405(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 06:45:00, 2023-11-07 10:00:00","2023-11-07 08:20:00, 2023-11-07 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 40m, 00h 00m","QF407(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 09:00:00, 2023-11-07 15:40:00","2023-11-07 10:35:00, 2023-11-07 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 04m, 00h 00m","QF427(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 09:10:00, 2023-11-07 15:40:00","2023-11-07 10:45:00, 2023-11-07 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 55m, 00h 00m","JQ509(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 09:30:00, 2023-11-07 15:40:00","2023-11-07 11:05:00, 2023-11-07 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 34m, 00h 00m","QF431(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 10:00:00, 2023-11-07 15:40:00","2023-11-07 11:35:00, 2023-11-07 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 04m, 00h 00m","QF433(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,Direct flight,2023-11-07 10:30:00,2023-11-07 16:50:00,ACEECO,X,25200,$137.16,09h 20m,00h 00m,QF127(Qantas Airways),2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 11:30:00, 2023-11-07 15:40:00","2023-11-07 13:05:00, 2023-11-07 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 35m, 00h 00m","QF439(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,Direct flight,2023-11-07 15:45:00,2023-11-07 21:55:00,ACEECO,X,30200,$271.48,09h 09m,00h 00m,CX100(Cathay Pacific),2023-05-26 15:28:57
SYD,HKG,"SYD-SIN, SIN-HKG","2023-11-07 16:30:00, 2023-11-08 01:25:00","2023-11-07 21:30:00, 2023-11-08 05:20:00",ACEBUS,"U, U",118800,$395.02,"08h 00m, 03h 54m","03h 54m, 00h 00m","BA16(British Airways), CX714(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-SIN, SIN-HKG","2023-11-07 16:30:00, 2023-11-08 01:25:00","2023-11-07 21:30:00, 2023-11-08 05:20:00",ACEECO,"X, U",74000,$285.02,"08h 00m, 03h 54m","03h 54m, 00h 00m","BA16(British Airways), CX714(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-SIN, SIN-HKG","2023-11-07 17:00:00, 2023-11-08 01:25:00","2023-11-07 22:05:00, 2023-11-08 05:20:00",ACEECO,"X, U",69000,$187.76,"08h 05m, 03h 54m","03h 20m, 00h 00m","QF1(Qantas Airways), CX714(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-07 18:15:00, 2023-11-08 00:40:00","2023-11-07 18:45:00, 2023-11-08 07:10:00",ACEECO,"X, X",36600,$306.85,"01h 30m, 08h 30m","05h 55m, 00h 00m","JQ820(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-07 18:35:00, 2023-11-08 00:40:00","2023-11-07 19:05:00, 2023-11-08 07:10:00",ACEECO,"U, X",48600,$317.07,"01h 30m, 08h 30m","05h 34m, 00h 00m","QF546(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-07 20:20:00, 2023-11-08 00:40:00","2023-11-07 20:50:00, 2023-11-08 07:10:00",ACEECO,"X, X",36600,$306.85,"01h 30m, 08h 30m","03h 50m, 00h 00m","JQ824(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-07 20:35:00, 2023-11-08 00:40:00","2023-11-07 21:05:00, 2023-11-08 07:10:00",ACEECO,"U, X",48600,$317.07,"01h 30m, 08h 30m","03h 35m, 00h 00m","QF556(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-07 21:35:00, 2023-11-08 00:40:00","2023-11-07 22:05:00, 2023-11-08 07:10:00",ACEECO,"U, X",48600,$317.07,"01h 30m, 08h 30m","02h 35m, 00h 00m","QF554(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 21:50:00, 2023-11-08 10:00:00","2023-11-07 23:20:00, 2023-11-08 16:20:00",ACEECO,"X, X",31500,$163.6,"01h 30m, 09h 20m","10h 39m, 00h 00m","JQ539(Jetstar), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-07 22:00:00, 2023-11-08 10:00:00","2023-11-07 23:35:00, 2023-11-08 16:20:00",ACEECO,"X, X",31500,$172.4,"01h 34m, 09h 20m","10h 24m, 00h 00m","QF499(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:28:57
SYD,HKG,Direct flight,2023-11-07 22:20:00,2023-11-08 05:00:00,ACEECO,X,30200,$271.48,09h 39m,00h 00m,CX138(Cathay Pacific),2023-05-26 15:28:57
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 06:00:00, 2023-11-08 10:00:00","2023-11-08 07:35:00, 2023-11-08 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","02h 24m, 00h 00m","JQ501(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 06:30:00, 2023-11-08 10:00:00","2023-11-08 08:05:00, 2023-11-08 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","01h 55m, 00h 00m","JQ503(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 06:30:00, 2023-11-08 10:00:00","2023-11-08 08:05:00, 2023-11-08 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 55m, 00h 00m","QF405(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 06:45:00, 2023-11-08 10:00:00","2023-11-08 08:20:00, 2023-11-08 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 40m, 00h 00m","QF407(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 08:15:00, 2023-11-08 15:40:00","2023-11-08 09:50:00, 2023-11-08 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 49m, 00h 00m","QF421(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 08:20:00, 2023-11-08 15:40:00","2023-11-08 09:55:00, 2023-11-08 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","05h 45m, 00h 00m","JQ507(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 08:45:00, 2023-11-08 15:40:00","2023-11-08 10:20:00, 2023-11-08 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 19m, 00h 00m","QF425(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 09:00:00, 2023-11-08 15:40:00","2023-11-08 10:35:00, 2023-11-08 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 04m, 00h 00m","QF427(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 09:10:00, 2023-11-08 15:40:00","2023-11-08 10:45:00, 2023-11-08 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 55m, 00h 00m","JQ509(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,Direct flight,2023-11-08 10:30:00,2023-11-08 16:50:00,ACEECO,X,25200,$137.16,09h 20m,00h 00m,QF127(Qantas Airways),2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 10:40:00, 2023-11-08 15:40:00","2023-11-08 12:15:00, 2023-11-08 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","03h 24m, 00h 00m","JQ511(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 11:30:00, 2023-11-08 15:40:00","2023-11-08 13:05:00, 2023-11-08 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 35m, 00h 00m","QF439(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 12:00:00, 2023-11-08 15:40:00","2023-11-08 13:35:00, 2023-11-08 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 05m, 00h 00m","QF441(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,"SYD-MNL, MNL-HKG","2023-11-08 12:25:00, 2023-11-08 19:45:00","2023-11-08 17:30:00, 2023-11-08 22:15:00",ACEECO,"X, X",39200,$192.66,"08h 05m, 02h 30m","02h 15m, 00h 00m","QF19(Qantas Airways), CX902(Cathay Pacific)",2023-05-26 15:29:02
SYD,HKG,Direct flight,2023-11-08 15:45:00,2023-11-08 21:55:00,ACEECO,X,30200,$271.48,09h 09m,00h 00m,CX100(Cathay Pacific),2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 21:50:00, 2023-11-09 10:00:00","2023-11-08 23:20:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$163.6,"01h 30m, 09h 20m","10h 39m, 00h 00m","JQ539(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-08 22:00:00, 2023-11-09 10:00:00","2023-11-08 23:35:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$172.4,"01h 34m, 09h 20m","10h 24m, 00h 00m","QF499(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:02
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 06:00:00, 2023-11-09 10:00:00","2023-11-09 07:35:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","02h 24m, 00h 00m","QF401(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 06:00:00, 2023-11-09 10:00:00","2023-11-09 07:35:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","02h 24m, 00h 00m","JQ501(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 06:30:00, 2023-11-09 10:00:00","2023-11-09 08:05:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 55m, 00h 00m","QF405(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 06:30:00, 2023-11-09 10:00:00","2023-11-09 08:05:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","01h 55m, 00h 00m","JQ503(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 06:45:00, 2023-11-09 10:00:00","2023-11-09 08:20:00, 2023-11-09 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 40m, 00h 00m","QF407(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 09:10:00, 2023-11-09 15:40:00","2023-11-09 10:45:00, 2023-11-09 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 55m, 00h 00m","JQ509(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 09:30:00, 2023-11-09 15:40:00","2023-11-09 11:05:00, 2023-11-09 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 34m, 00h 00m","QF431(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 10:00:00, 2023-11-09 15:40:00","2023-11-09 11:35:00, 2023-11-09 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 04m, 00h 00m","QF433(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,Direct flight,2023-11-09 10:30:00,2023-11-09 16:50:00,ACEECO,X,25200,$137.16,09h 20m,00h 00m,QF127(Qantas Airways),2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 10:40:00, 2023-11-09 15:40:00","2023-11-09 12:15:00, 2023-11-09 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","03h 24m, 00h 00m","JQ511(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 12:00:00, 2023-11-09 15:40:00","2023-11-09 13:35:00, 2023-11-09 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 05m, 00h 00m","QF441(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-MNL, MNL-HKG","2023-11-09 12:25:00, 2023-11-09 19:45:00","2023-11-09 17:30:00, 2023-11-09 22:15:00",ACEECO,"X, X",39200,$192.66,"08h 05m, 02h 30m","02h 15m, 00h 00m","QF19(Qantas Airways), CX902(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 18:35:00, 2023-11-10 00:40:00","2023-11-09 19:05:00, 2023-11-10 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","05h 34m, 00h 00m","QF546(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 19:05:00, 2023-11-10 00:40:00","2023-11-09 19:35:00, 2023-11-10 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","05h 04m, 00h 00m","QF550(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 19:35:00, 2023-11-10 00:40:00","2023-11-09 20:05:00, 2023-11-10 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","04h 34m, 00h 00m","QF552(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 20:20:00, 2023-11-10 00:40:00","2023-11-09 20:50:00, 2023-11-10 07:10:00",ACEECO,"X, T",65400,$306.85,"01h 30m, 08h 30m","03h 50m, 00h 00m","JQ824(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 20:20:00, 2023-11-10 00:40:00","2023-11-09 20:50:00, 2023-11-10 07:10:00",ACEPRM,"X, T",77400,$306.85,"01h 30m, 08h 30m","03h 50m, 00h 00m","JQ824(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 20:35:00, 2023-11-10 00:40:00","2023-11-09 21:05:00, 2023-11-10 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","03h 35m, 00h 00m","QF556(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-BNE, BNE-HKG","2023-11-09 21:35:00, 2023-11-10 00:40:00","2023-11-09 22:05:00, 2023-11-10 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","02h 35m, 00h 00m","QF554(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 21:50:00, 2023-11-10 10:00:00","2023-11-09 23:20:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$163.6,"01h 30m, 09h 20m","10h 39m, 00h 00m","JQ539(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-09 22:00:00, 2023-11-10 10:00:00","2023-11-09 23:35:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$172.4,"01h 34m, 09h 20m","10h 24m, 00h 00m","QF499(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:07
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 06:00:00, 2023-11-10 10:00:00","2023-11-10 07:35:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","02h 24m, 00h 00m","QF401(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 06:00:00, 2023-11-10 10:00:00","2023-11-10 07:35:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","02h 24m, 00h 00m","JQ501(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 06:30:00, 2023-11-10 10:00:00","2023-11-10 08:05:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 55m, 00h 00m","QF405(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 06:30:00, 2023-11-10 10:00:00","2023-11-10 08:05:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 20m","01h 55m, 00h 00m","JQ503(Jetstar), QF29(Qantas Airways)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 06:45:00, 2023-11-10 10:00:00","2023-11-10 08:20:00, 2023-11-10 16:20:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 20m","01h 40m, 00h 00m","QF407(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 08:45:00, 2023-11-10 15:40:00","2023-11-10 10:20:00, 2023-11-10 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 19m, 00h 00m","QF425(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 09:00:00, 2023-11-10 15:40:00","2023-11-10 10:35:00, 2023-11-10 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 04m, 00h 00m","QF427(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 09:10:00, 2023-11-10 15:40:00","2023-11-10 10:45:00, 2023-11-10 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 55m, 00h 00m","JQ509(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 09:30:00, 2023-11-10 15:40:00","2023-11-10 11:05:00, 2023-11-10 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 34m, 00h 00m","QF431(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:11
SYD,HKG,"SYD-MEL, MEL-HKG","2023-11-10 10:00:00, 2023-11-10 15:40:00","2023-11-10 11:35:00, 2023-11-10 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 04m, 00h 00m","QF433(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:29:11
