Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-10 15:05:00, 2023-09-11 03:15:00","2023-09-10 23:25:00, 2023-09-11 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 777-300ER, Airbus A350-1000",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-10 15:05:00, 2023-09-11 09:45:00","2023-09-10 23:25:00, 2023-09-11 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-22 15:05:00, 2023-09-23 03:15:00","2023-09-22 23:25:00, 2023-09-23 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-22 15:05:00, 2023-09-23 09:45:00","2023-09-22 23:25:00, 2023-09-23 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-24 15:05:00, 2023-09-25 03:15:00","2023-09-24 23:25:00, 2023-09-25 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-24 15:05:00, 2023-09-25 09:45:00","2023-09-24 23:25:00, 2023-09-25 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-09-25 18:05:00, 2023-09-26 12:10:00","2023-09-26 00:20:00, 2023-09-26 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",5,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-25 20:50:00, 2023-09-26 09:45:00","2023-09-26 05:10:00, 2023-09-26 16:00:00","Business, Business","I, I",139000,$853.09,"14h 20m, 14h 15m",1,04h 35m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",5,Business,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-09-26 15:00:00, 2023-09-27 12:10:00","2023-09-26 21:20:00, 2023-09-27 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 20m, 18h 40m",1,14h 50m,"SQ222(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A380-800, Airbus A350-900",8,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-26 20:50:00, 2023-09-27 09:45:00","2023-09-27 05:10:00, 2023-09-27 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 35m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-09-27 15:00:00, 2023-09-28 12:10:00","2023-09-27 21:20:00, 2023-09-28 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 20m, 18h 40m",1,14h 50m,"SQ222(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A380-800, Airbus A350-900",6,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-27 15:05:00, 2023-09-28 09:45:00","2023-09-27 23:25:00, 2023-09-28 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-27 15:05:00, 2023-09-28 03:15:00","2023-09-27 23:25:00, 2023-09-28 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-09-28 18:05:00, 2023-09-29 12:10:00","2023-09-29 00:20:00, 2023-09-29 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",5,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-29 15:05:00, 2023-09-30 03:15:00","2023-09-29 23:25:00, 2023-09-30 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-09-29 15:05:00, 2023-09-30 09:45:00","2023-09-29 23:25:00, 2023-09-30 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-01 16:05:00, 2023-10-02 03:15:00","2023-10-01 23:25:00, 2023-10-02 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-01 16:05:00, 2023-10-02 09:45:00","2023-10-01 23:25:00, 2023-10-02 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-02 16:00:00, 2023-10-03 12:10:00","2023-10-02 21:20:00, 2023-10-03 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 20m, 18h 40m",1,14h 50m,"SQ222(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A380-800, Airbus A350-900",9,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-02 21:30:00, 2023-10-03 09:45:00","2023-10-03 04:50:00, 2023-10-03 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-03 19:05:00, 2023-10-04 12:10:00","2023-10-04 00:20:00, 2023-10-04 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",9,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-03 21:30:00, 2023-10-04 09:45:00","2023-10-04 04:50:00, 2023-10-04 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-04 16:00:00, 2023-10-05 12:10:00","2023-10-04 21:20:00, 2023-10-05 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 20m, 18h 40m",1,14h 50m,"SQ222(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A380-800, Airbus A350-900",9,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-04 16:05:00, 2023-10-05 09:45:00","2023-10-04 23:25:00, 2023-10-05 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-04 16:05:00, 2023-10-05 03:15:00","2023-10-04 23:25:00, 2023-10-05 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-04 19:05:00, 2023-10-05 12:10:00","2023-10-05 00:20:00, 2023-10-05 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",7,PremiumEconomy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-04 22:00:00, 2023-10-05 08:05:00","2023-10-05 04:55:00, 2023-10-05 15:20:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,03h 10m,"QR909(Qatar), QR701(Qatar)","Airbus A380-800, Boeing 777-300ER",2,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-04 22:00:00, 2023-10-05 15:15:00","2023-10-05 04:55:00, 2023-10-05 22:30:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,10h 20m,"QR909(Qatar), QR705(Qatar)","Airbus A380-800, Airbus A350-1000",2,Economy,VA,2023-08-16 23:22:48
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-05 21:30:00, 2023-10-06 09:45:00","2023-10-06 04:50:00, 2023-10-06 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:52
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-06 16:05:00, 2023-10-07 03:15:00","2023-10-06 23:25:00, 2023-10-07 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-06 16:05:00, 2023-10-07 09:45:00","2023-10-06 23:25:00, 2023-10-07 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-06 20:30:00, 2023-10-06 22:40:00, 2023-10-07 08:05:00","2023-10-06 21:00:00, 2023-10-07 06:10:00, 2023-10-07 15:20:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 01h 55m","VA993(Virgin Australia), QR899(Qatar), QR701(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-06 20:30:00, 2023-10-06 22:40:00, 2023-10-07 15:15:00","2023-10-06 21:00:00, 2023-10-07 06:10:00, 2023-10-07 22:30:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 09h 05m","VA993(Virgin Australia), QR899(Qatar), QR705(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-1000",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-06 22:00:00, 2023-10-07 08:05:00","2023-10-07 04:55:00, 2023-10-07 15:20:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,03h 10m,"QR909(Qatar), QR701(Qatar)","Airbus A380-800, Boeing 777-300ER",3,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-06 22:00:00, 2023-10-07 15:15:00","2023-10-07 04:55:00, 2023-10-07 22:30:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,10h 20m,"QR909(Qatar), QR705(Qatar)","Airbus A380-800, Airbus A350-1000",3,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-07 21:30:00, 2023-10-08 09:45:00","2023-10-08 04:50:00, 2023-10-08 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-07 22:00:00, 2023-10-08 15:15:00","2023-10-08 04:55:00, 2023-10-08 22:30:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,10h 20m,"QR909(Qatar), QR705(Qatar)","Airbus A380-800, Airbus A350-1000",3,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-08 16:05:00, 2023-10-09 03:15:00","2023-10-08 23:25:00, 2023-10-09 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-08 16:05:00, 2023-10-09 09:45:00","2023-10-08 23:25:00, 2023-10-09 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-08 19:05:00, 2023-10-09 12:10:00","2023-10-09 00:20:00, 2023-10-09 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",3,PremiumEconomy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-09 19:05:00, 2023-10-10 12:10:00","2023-10-10 00:20:00, 2023-10-10 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",3,PremiumEconomy,VA,2023-08-16 23:22:52
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-09 21:30:00, 2023-10-10 09:45:00","2023-10-10 04:50:00, 2023-10-10 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:52
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-09 21:30:00, 2023-10-10 09:45:00","2023-10-10 04:50:00, 2023-10-10 16:00:00","Business, Business","I, I",139000,$853.09,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",3,Business,VA,2023-08-16 23:22:52
SYD,JFK,"SYD-PER, PER-DOH, DOH-JFK","2023-10-10 18:15:00, 2023-10-10 23:00:00, 2023-10-11 15:15:00","2023-10-10 20:30:00, 2023-10-11 05:15:00, 2023-10-11 22:30:00","Economy, Economy, Economy","X, X, X",92800,$398.48,"05h 15m, 11h 15m, 14h 15m",2,"02h 30m, 10h 00m","VA567(Virgin Australia), QR901(Qatar), QR705(Qatar)","Boeing 737-800, Airbus A380-800, Airbus A350-1000",3,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-10 19:00:00, 2023-10-10 22:40:00, 2023-10-11 08:05:00","2023-10-10 19:30:00, 2023-10-11 06:10:00, 2023-10-11 15:20:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"03h 10m, 01h 55m","VA981(Virgin Australia), QR899(Qatar), QR701(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",4,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-10 19:05:00, 2023-10-11 12:10:00","2023-10-11 00:20:00, 2023-10-11 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",6,PremiumEconomy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-10 20:30:00, 2023-10-10 22:40:00, 2023-10-11 08:05:00","2023-10-10 21:00:00, 2023-10-11 06:10:00, 2023-10-11 15:20:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 01h 55m","VA993(Virgin Australia), QR899(Qatar), QR701(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Boeing 777-300ER",4,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-10 20:30:00, 2023-10-10 22:40:00, 2023-10-11 15:15:00","2023-10-10 21:00:00, 2023-10-11 06:10:00, 2023-10-11 22:30:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 09h 05m","VA993(Virgin Australia), QR899(Qatar), QR705(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Airbus A350-1000",4,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-10 21:30:00, 2023-10-11 09:45:00","2023-10-11 04:50:00, 2023-10-11 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-10 21:30:00, 2023-10-11 09:45:00","2023-10-11 04:50:00, 2023-10-11 16:00:00","Business, Business","I, I",139000,$853.09,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",7,Business,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-10 22:00:00, 2023-10-11 08:05:00","2023-10-11 04:55:00, 2023-10-11 15:20:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,03h 10m,"QR909(Qatar), QR701(Qatar)","Airbus A380-800, Boeing 777-300ER",3,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-10 22:00:00, 2023-10-11 15:15:00","2023-10-11 04:55:00, 2023-10-11 22:30:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,10h 20m,"QR909(Qatar), QR705(Qatar)","Airbus A380-800, Airbus A350-1000",3,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-11 16:05:00, 2023-10-12 09:45:00","2023-10-11 23:25:00, 2023-10-12 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-11 16:05:00, 2023-10-12 03:15:00","2023-10-11 23:25:00, 2023-10-12 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-11 19:05:00, 2023-10-12 12:10:00","2023-10-12 00:20:00, 2023-10-12 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",9,PremiumEconomy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-11 22:00:00, 2023-10-12 08:05:00","2023-10-12 04:55:00, 2023-10-12 15:20:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,03h 10m,"QR909(Qatar), QR701(Qatar)","Airbus A380-800, Boeing 777-300ER",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-DOH, DOH-JFK","2023-10-11 22:00:00, 2023-10-12 15:15:00","2023-10-12 04:55:00, 2023-10-12 22:30:00","Economy, Economy","X, X",75000,$367.99,"14h 55m, 14h 15m",1,10h 20m,"QR909(Qatar), QR705(Qatar)","Airbus A380-800, Airbus A350-1000",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-12 16:00:00, 2023-10-13 12:10:00","2023-10-12 21:20:00, 2023-10-13 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 20m, 18h 40m",1,14h 50m,"SQ222(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A380-800, Airbus A350-900",6,PremiumEconomy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-12 20:30:00, 2023-10-12 22:40:00, 2023-10-13 15:15:00","2023-10-12 21:00:00, 2023-10-13 06:10:00, 2023-10-13 22:30:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 09h 05m","VA993(Virgin Australia), QR899(Qatar), QR705(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-1000",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-12 21:30:00, 2023-10-13 09:45:00","2023-10-13 04:50:00, 2023-10-13 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-13 16:05:00, 2023-10-14 03:15:00","2023-10-13 23:25:00, 2023-10-14 09:30:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,03h 50m,"EY451(Etihad Airways), EY103(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-13 16:05:00, 2023-10-14 09:45:00","2023-10-13 23:25:00, 2023-10-14 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,10h 20m,"EY451(Etihad Airways), EY101(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-13 20:00:00, 2023-10-13 22:40:00, 2023-10-14 08:05:00","2023-10-13 20:30:00, 2023-10-14 06:10:00, 2023-10-14 15:20:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"02h 10m, 01h 55m","VA989(Virgin Australia), QR899(Qatar), QR701(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-13 20:30:00, 2023-10-13 22:40:00, 2023-10-14 08:05:00","2023-10-13 21:00:00, 2023-10-14 06:10:00, 2023-10-14 15:20:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 01h 55m","VA993(Virgin Australia), QR899(Qatar), QR701(Qatar)","Boeing 737-700, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-BNE, BNE-DOH, DOH-JFK","2023-10-13 20:30:00, 2023-10-13 22:40:00, 2023-10-14 15:15:00","2023-10-13 21:00:00, 2023-10-14 06:10:00, 2023-10-14 22:30:00","Economy, Economy, Economy","X, X, X",82800,$411.8,"01h 30m, 14h 30m, 14h 15m",2,"01h 40m, 09h 05m","VA993(Virgin Australia), QR899(Qatar), QR705(Qatar)","Boeing 737-700, Boeing 777-300ER, Airbus A350-1000",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-PER, PER-DOH, DOH-JFK","2023-10-14 18:15:00, 2023-10-14 23:00:00, 2023-10-15 15:15:00","2023-10-14 20:30:00, 2023-10-15 05:15:00, 2023-10-15 22:30:00","Economy, Economy, Economy","X, X, X",92800,$398.48,"05h 15m, 11h 15m, 14h 15m",2,"02h 30m, 10h 00m","VA567(Virgin Australia), QR901(Qatar), QR705(Qatar)","Boeing 737-800, Airbus A380-800, Airbus A350-1000",2,Economy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-SIN, SIN-JFK","2023-10-14 19:05:00, 2023-10-15 12:10:00","2023-10-15 00:20:00, 2023-10-15 18:50:00","PremiumEconomy, PremiumEconomy","P, P",112500,$385.99,"08h 15m, 18h 40m",1,11h 50m,"SQ242(Singapore Airlines), SQ24(Singapore Airlines)","Airbus A350-900, Airbus A350-900",9,PremiumEconomy,VA,2023-08-16 23:22:53
SYD,JFK,"SYD-AUH, AUH-JFK","2023-10-14 21:30:00, 2023-10-15 09:45:00","2023-10-15 04:50:00, 2023-10-15 16:00:00","Economy, Economy","N, N",75000,$328.69,"14h 20m, 14h 15m",1,04h 55m,"EY455(Etihad Airways), EY101(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-16 23:22:53
