Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,FCO,"SYD-AUH, AUH-FCO","2024-06-17 20:50:00, 2024-06-18 14:40:00","2024-06-18 05:10:00, 2024-06-18 18:45:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,09h 30m,"EY455(Etihad Airways), EY83(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",4,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-17 21:00:00, 2024-06-18 15:45:00","2024-06-18 04:55:00, 2024-06-18 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-18 09:30:00, 2024-06-18 14:45:00, 2024-06-19 03:00:00","2024-06-18 11:05:00, 2024-06-18 22:35:00, 2024-06-19 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 40m, 04h 25m","VA826(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-18 10:00:00, 2024-06-18 15:15:00, 2024-06-19 02:10:00","2024-06-18 11:35:00, 2024-06-18 22:35:00, 2024-06-19 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"03h 40m, 03h 35m","VA830(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-18 10:00:00, 2024-06-18 14:45:00, 2024-06-19 03:00:00","2024-06-18 11:35:00, 2024-06-18 22:35:00, 2024-06-19 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 10m, 04h 25m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-18 11:00:00, 2024-06-18 15:15:00, 2024-06-19 02:10:00","2024-06-18 12:35:00, 2024-06-18 22:35:00, 2024-06-19 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"02h 40m, 03h 35m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-18 11:00:00, 2024-06-18 14:45:00, 2024-06-19 03:00:00","2024-06-18 12:35:00, 2024-06-18 22:35:00, 2024-06-19 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 10m, 04h 25m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-MAX8, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-18 12:00:00, 2024-06-18 15:15:00, 2024-06-19 02:10:00","2024-06-18 13:35:00, 2024-06-18 22:35:00, 2024-06-19 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"01h 40m, 03h 35m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-PER, PER-DOH, DOH-FCO","2024-06-18 18:15:00, 2024-06-18 23:00:00, 2024-06-19 15:45:00","2024-06-18 21:30:00, 2024-06-19 05:15:00, 2024-06-19 20:50:00","Economy, Economy, Economy","X, X, X",73800,$330.53,"05h 15m, 11h 15m, 06h 05m",2,"01h 30m, 10h 30m","VA567(Virgin Australia), QR901(Qatar), QR113(Qatar)","Boeing 737-800, Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-18 19:00:00, 2024-06-18 22:40:00, 2024-06-19 08:45:00","2024-06-18 20:30:00, 2024-06-19 06:15:00, 2024-06-19 13:55:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 10m",2,"02h 10m, 02h 30m","VA981(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-18 19:30:00, 2024-06-18 22:40:00, 2024-06-19 15:45:00","2024-06-18 21:00:00, 2024-06-19 06:15:00, 2024-06-19 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 05m",2,"01h 40m, 09h 30m","VA985(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-18 19:30:00, 2024-06-18 22:40:00, 2024-06-19 08:45:00","2024-06-18 21:00:00, 2024-06-19 06:15:00, 2024-06-19 13:55:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 10m",2,"01h 40m, 02h 30m","VA985(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-18 21:00:00, 2024-06-19 08:45:00","2024-06-19 04:55:00, 2024-06-19 13:55:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 10m",1,03h 50m,"QR909(Qatar), QR131(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-18 21:00:00, 2024-06-19 15:45:00","2024-06-19 04:55:00, 2024-06-19 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-19 10:00:00, 2024-06-19 15:15:00, 2024-06-20 02:10:00","2024-06-19 11:35:00, 2024-06-19 22:35:00, 2024-06-20 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"03h 40m, 03h 35m","VA830(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-19 11:00:00, 2024-06-19 15:15:00, 2024-06-20 02:10:00","2024-06-19 12:35:00, 2024-06-19 22:35:00, 2024-06-20 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"02h 40m, 03h 35m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-19 12:00:00, 2024-06-19 15:15:00, 2024-06-20 02:10:00","2024-06-19 13:35:00, 2024-06-19 22:35:00, 2024-06-20 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"01h 40m, 03h 35m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-PER, PER-DOH, DOH-FCO","2024-06-19 18:15:00, 2024-06-19 23:00:00, 2024-06-20 15:45:00","2024-06-19 21:30:00, 2024-06-20 05:15:00, 2024-06-20 20:50:00","Economy, Economy, Economy","X, X, X",73800,$330.53,"05h 15m, 11h 15m, 06h 05m",2,"01h 30m, 10h 30m","VA567(Virgin Australia), QR901(Qatar), QR113(Qatar)","Boeing 737-800, Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-19 19:00:00, 2024-06-19 22:40:00, 2024-06-20 08:45:00","2024-06-19 20:30:00, 2024-06-20 06:15:00, 2024-06-20 13:55:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 10m",2,"02h 10m, 02h 30m","VA981(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-19 19:30:00, 2024-06-19 22:40:00, 2024-06-20 15:45:00","2024-06-19 21:00:00, 2024-06-20 06:15:00, 2024-06-20 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 05m",2,"01h 40m, 09h 30m","VA985(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-19 19:30:00, 2024-06-19 22:40:00, 2024-06-20 08:45:00","2024-06-19 21:00:00, 2024-06-20 06:15:00, 2024-06-20 13:55:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 10m",2,"01h 40m, 02h 30m","VA985(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-19 21:00:00, 2024-06-20 08:45:00","2024-06-20 04:55:00, 2024-06-20 13:55:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 10m",1,03h 50m,"QR909(Qatar), QR131(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-19 21:00:00, 2024-06-20 15:45:00","2024-06-20 04:55:00, 2024-06-20 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-20 10:00:00, 2024-06-20 14:45:00, 2024-06-21 03:00:00","2024-06-20 11:35:00, 2024-06-20 22:35:00, 2024-06-21 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 10m, 04h 25m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-20 10:30:00, 2024-06-20 15:15:00, 2024-06-21 02:10:00","2024-06-20 12:05:00, 2024-06-20 22:35:00, 2024-06-21 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"03h 10m, 03h 35m","VA832(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-20 10:30:00, 2024-06-20 14:45:00, 2024-06-21 03:00:00","2024-06-20 12:05:00, 2024-06-20 22:35:00, 2024-06-21 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 40m, 04h 25m","VA832(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-20 11:00:00, 2024-06-20 14:45:00, 2024-06-21 03:00:00","2024-06-20 12:35:00, 2024-06-20 22:35:00, 2024-06-21 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 10m, 04h 25m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-MAX8, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-20 11:00:00, 2024-06-20 15:15:00, 2024-06-21 02:10:00","2024-06-20 12:35:00, 2024-06-20 22:35:00, 2024-06-21 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"02h 40m, 03h 35m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-20 12:00:00, 2024-06-20 15:15:00, 2024-06-21 02:10:00","2024-06-20 13:35:00, 2024-06-20 22:35:00, 2024-06-21 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"01h 40m, 03h 35m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-PER, PER-DOH, DOH-FCO","2024-06-20 18:15:00, 2024-06-20 23:00:00, 2024-06-21 15:45:00","2024-06-20 21:30:00, 2024-06-21 05:15:00, 2024-06-21 20:50:00","Economy, Economy, Economy","X, X, X",73800,$330.53,"05h 15m, 11h 15m, 06h 05m",2,"01h 30m, 10h 30m","VA567(Virgin Australia), QR901(Qatar), QR113(Qatar)","Boeing 737-800, Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-20 19:30:00, 2024-06-20 22:40:00, 2024-06-21 15:45:00","2024-06-20 21:00:00, 2024-06-21 06:15:00, 2024-06-21 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 05m",2,"01h 40m, 09h 30m","VA985(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-20 21:00:00, 2024-06-21 15:45:00","2024-06-21 04:55:00, 2024-06-21 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:32
SYD,FCO,"SYD-AUH, AUH-FCO","2024-06-21 15:05:00, 2024-06-22 03:00:00","2024-06-21 23:25:00, 2024-06-22 07:05:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,03h 35m,"EY451(Etihad Airways), EY85(Etihad Airways)","Boeing 787-9, Boeing 777-300ER",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-21 19:30:00, 2024-06-21 22:40:00, 2024-06-22 15:45:00","2024-06-21 21:00:00, 2024-06-22 06:15:00, 2024-06-22 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 05m",2,"01h 40m, 09h 30m","VA985(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-21 21:00:00, 2024-06-22 15:45:00","2024-06-22 04:55:00, 2024-06-22 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-SIN, SIN-FCO","2024-06-22 15:00:00, 2024-06-23 01:30:00","2024-06-22 21:20:00, 2024-06-23 08:05:00","Economy, Economy","O, O",295900,$142.79,"08h 20m, 12h 35m",1,04h 10m,"SQ222(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A380-800, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-SIN, SIN-FCO","2024-06-22 18:05:00, 2024-06-23 01:30:00","2024-06-23 00:20:00, 2024-06-23 08:05:00","Economy, Economy","O, O",295900,$142.79,"08h 15m, 12h 35m",1,01h 10m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Boeing 777-300ER, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-AUH, AUH-FCO","2024-06-23 15:05:00, 2024-06-24 03:00:00","2024-06-23 23:25:00, 2024-06-24 07:05:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,03h 35m,"EY451(Etihad Airways), EY85(Etihad Airways)","Boeing 787-9, Boeing 777-300ER",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-PER, PER-DOH, DOH-FCO","2024-06-23 18:15:00, 2024-06-23 23:00:00, 2024-06-24 15:45:00","2024-06-23 21:30:00, 2024-06-24 05:15:00, 2024-06-24 20:50:00","Economy, Economy, Economy","X, X, X",73800,$330.53,"05h 15m, 11h 15m, 06h 05m",2,"01h 30m, 10h 30m","VA567(Virgin Australia), QR901(Qatar), QR113(Qatar)","Boeing 737-800, Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-23 19:30:00, 2024-06-23 22:40:00, 2024-06-24 15:45:00","2024-06-23 21:00:00, 2024-06-24 06:15:00, 2024-06-24 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 05m",2,"01h 40m, 09h 30m","VA985(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-24 10:30:00, 2024-06-24 15:15:00, 2024-06-25 02:10:00","2024-06-24 12:05:00, 2024-06-24 22:35:00, 2024-06-25 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"03h 10m, 03h 35m","VA832(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-24 11:00:00, 2024-06-24 15:15:00, 2024-06-25 02:10:00","2024-06-24 12:35:00, 2024-06-24 22:35:00, 2024-06-25 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"02h 40m, 03h 35m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-24 12:00:00, 2024-06-24 15:15:00, 2024-06-25 02:10:00","2024-06-24 13:35:00, 2024-06-24 22:35:00, 2024-06-25 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"01h 40m, 03h 35m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-SIN, SIN-FCO","2024-06-24 15:00:00, 2024-06-25 01:30:00","2024-06-24 21:20:00, 2024-06-25 08:05:00","Economy, Economy","O, O",295900,$142.79,"08h 20m, 12h 35m",1,04h 10m,"SQ222(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A380-800, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-SIN, SIN-FCO","2024-06-24 18:05:00, 2024-06-25 01:30:00","2024-06-25 00:20:00, 2024-06-25 08:05:00","Economy, Economy","O, O",295900,$142.79,"08h 15m, 12h 35m",1,01h 10m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Boeing 777-300ER, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-PER, PER-DOH, DOH-FCO","2024-06-24 18:15:00, 2024-06-24 23:00:00, 2024-06-25 15:45:00","2024-06-24 21:30:00, 2024-06-25 05:15:00, 2024-06-25 20:50:00","Economy, Economy, Economy","X, X, X",73800,$330.53,"05h 15m, 11h 15m, 06h 05m",2,"01h 30m, 10h 30m","VA567(Virgin Australia), QR901(Qatar), QR113(Qatar)","Boeing 737-800, Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-24 19:00:00, 2024-06-24 22:40:00, 2024-06-25 08:45:00","2024-06-24 20:30:00, 2024-06-25 06:15:00, 2024-06-25 13:55:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 10m",2,"02h 10m, 02h 30m","VA981(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-24 19:30:00, 2024-06-24 22:40:00, 2024-06-25 15:45:00","2024-06-24 21:00:00, 2024-06-25 06:15:00, 2024-06-25 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 05m",2,"01h 40m, 09h 30m","VA985(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2024-06-24 19:30:00, 2024-06-24 22:40:00, 2024-06-25 08:45:00","2024-06-24 21:00:00, 2024-06-25 06:15:00, 2024-06-25 13:55:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 35m, 06h 10m",2,"01h 40m, 02h 30m","VA985(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-24 21:00:00, 2024-06-25 15:45:00","2024-06-25 04:55:00, 2024-06-25 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-DOH, DOH-FCO","2024-06-24 21:00:00, 2024-06-25 08:45:00","2024-06-25 04:55:00, 2024-06-25 13:55:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 10m",1,03h 50m,"QR909(Qatar), QR131(Qatar)","Airbus A380-800, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-25 09:30:00, 2024-06-25 14:45:00, 2024-06-26 03:00:00","2024-06-25 11:05:00, 2024-06-25 22:35:00, 2024-06-26 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 40m, 04h 25m","VA826(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-25 10:00:00, 2024-06-25 14:45:00, 2024-06-26 03:00:00","2024-06-25 11:35:00, 2024-06-25 22:35:00, 2024-06-26 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 10m, 04h 25m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-25 10:00:00, 2024-06-25 15:15:00, 2024-06-26 02:10:00","2024-06-25 11:35:00, 2024-06-25 22:35:00, 2024-06-26 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"03h 40m, 03h 35m","VA830(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-06-25 11:00:00, 2024-06-25 14:45:00, 2024-06-26 03:00:00","2024-06-25 12:35:00, 2024-06-25 22:35:00, 2024-06-26 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 10m, 04h 25m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-MAX8, Boeing 787-9, Boeing 777-300ER",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2024-06-25 11:00:00, 2024-06-25 15:15:00, 2024-06-26 02:10:00","2024-06-25 12:35:00, 2024-06-25 22:35:00, 2024-06-26 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 20m, 06h 10m",2,"02h 40m, 03h 35m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Boeing 787-8",2,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-SIN, SIN-FCO","2024-06-25 15:00:00, 2024-06-26 01:30:00","2024-06-25 21:20:00, 2024-06-26 08:05:00","Economy, Economy","O, O",295900,$142.79,"08h 20m, 12h 35m",1,04h 10m,"SQ222(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A380-800, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:33
SYD,FCO,"SYD-SIN, SIN-FCO","2024-06-25 18:05:00, 2024-06-26 01:30:00","2024-06-26 00:20:00, 2024-06-26 08:05:00","Economy, Economy","O, O",295900,$142.79,"08h 15m, 12h 35m",1,01h 10m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Boeing 777-300ER, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:33
